[2024-07-24 15:25:52,409]137ERROR-Failed to open image: cannot identify image file <_io.BytesIO object at 0x000001E12E2121B0>
[2024-07-24 15:25:52,413]54ERROR-An error occurred in object detection: axes don't match array
[2024-07-24 15:25:52,413]107ERROR-An error occurred in processing the video: axes don't match array
[2024-07-24 15:25:52,910]137ERROR-Failed to open image: cannot identify image file <_io.BytesIO object at 0x000001E12E210950>
[2024-07-24 15:25:52,915]54ERROR-An error occurred in object detection: axes don't match array
[2024-07-24 15:25:52,915]107ERROR-An error occurred in processing the video: axes don't match array
[2024-07-24 15:25:53,471]137ERROR-Failed to open image: cannot identify image file <_io.BytesIO object at 0x000001E12E24C360>
[2024-07-24 15:25:53,484]54ERROR-An error occurred in object detection: axes don't match array
[2024-07-24 15:25:53,485]107ERROR-An error occurred in processing the video: axes don't match array
[2024-07-24 15:25:53,956]137ERROR-Failed to open image: cannot identify image file <_io.BytesIO object at 0x000001E12E24C130>
[2024-07-24 15:25:54,011]54ERROR-An error occurred in object detection: axes don't match array
[2024-07-24 15:25:54,011]107ERROR-An error occurred in processing the video: axes don't match array
[2024-07-24 15:25:54,648]137ERROR-Failed to open image: cannot identify image file <_io.BytesIO object at 0x000001E12E24CDB0>
[2024-07-24 15:25:54,663]54ERROR-An error occurred in object detection: axes don't match array
[2024-07-24 15:25:54,664]107ERROR-An error occurred in processing the video: axes don't match array
[2024-07-24 15:25:55,111]137ERROR-Failed to open image: cannot identify image file <_io.BytesIO object at 0x000001E12E24E2A0>
[2024-07-24 15:25:55,115]54ERROR-An error occurred in object detection: axes don't match array
[2024-07-24 15:25:55,115]107ERROR-An error occurred in processing the video: axes don't match array
[2024-07-24 15:25:55,782]137ERROR-Failed to open image: cannot identify image file <_io.BytesIO object at 0x000001E12E24E570>
[2024-07-24 15:25:55,796]54ERROR-An error occurred in object detection: axes don't match array
[2024-07-24 15:25:55,797]107ERROR-An error occurred in processing the video: axes don't match array
[2024-07-24 15:25:56,375]137ERROR-Failed to open image: cannot identify image file <_io.BytesIO object at 0x000001E12E24F380>
[2024-07-24 15:25:56,381]54ERROR-An error occurred in object detection: axes don't match array
[2024-07-24 15:25:56,381]107ERROR-An error occurred in processing the video: axes don't match array
[2024-07-24 15:25:57,081]137ERROR-Failed to open image: cannot identify image file <_io.BytesIO object at 0x000001E12E24FE20>
[2024-07-24 15:25:57,098]54ERROR-An error occurred in object detection: axes don't match array
[2024-07-24 15:25:57,100]107ERROR-An error occurred in processing the video: axes don't match array
[2024-07-24 15:25:57,633]137ERROR-Failed to open image: cannot identify image file <_io.BytesIO object at 0x000001E12E27C310>
[2024-07-24 15:25:57,655]54ERROR-An error occurred in object detection: axes don't match array
[2024-07-24 15:25:57,657]107ERROR-An error occurred in processing the video: axes don't match array
[2024-07-24 15:25:58,179]137ERROR-Failed to open image: cannot identify image file <_io.BytesIO object at 0x000001E12E27D300>
[2024-07-24 15:25:58,185]54ERROR-An error occurred in object detection: axes don't match array
[2024-07-24 15:25:58,185]107ERROR-An error occurred in processing the video: axes don't match array
[2024-07-24 15:25:59,200]137ERROR-Failed to open image: cannot identify image file <_io.BytesIO object at 0x000001E12E27DA80>
[2024-07-24 15:25:59,208]54ERROR-An error occurred in object detection: axes don't match array
[2024-07-24 15:25:59,209]107ERROR-An error occurred in processing the video: axes don't match array
[2024-07-24 15:25:59,780]137ERROR-Failed to open image: cannot identify image file <_io.BytesIO object at 0x000001E12E27EC00>
